GeneID	basemean-S_0d	basemean-S_3d
Unigene22127_All	0.35268373	0.920420902
CL12032.Contig1_All	123.8263326	159.7017954
Unigene16162_All	2.35506469	3.468402968
CL5310.Contig5_All	5.065555698	3.599962862
CL10480.Contig1_All	3.616444443	5.086175139
CL8388.Contig2_All	3.604655667	5.072967937
Unigene9082_All	6.202640695	8.386992651
CL1760.Contig7_All	1.226597838	2.040700341
CL4158.Contig5_All	1.219006166	2.028400977
Unigene281_All	6.07953489	8.2559917
Unigene5311_All	1.23814741	0.608994179
Unigene14879_All	5.487889805	3.924888854
Unigene9319_All	3.408910324	4.818881169
CL47.Contig14_All	3.441716618	4.853807273
CL9522.Contig1_All	1.926384349	2.924950537
CL586.Contig3_All	150.5517091	116.2073413
Unigene6960_All	0.794441167	1.484752041
Unigene14947_All	0.796552976	1.484597811
Unigene20262_All	0.793177165	1.47988024
CL10017.Contig1_All	0.798509941	1.48612444
CL1679.Contig6_All	0.80283126	1.493386893
CL1594.Contig11_All	0.801103476	1.495360887
CL7638.Contig2_All	2.22721731	3.295602132
CL8021.Contig1_All	3.259621397	2.189675249
Unigene11038_All	2.459079458	1.56414915
Unigene2221_All	1.670605975	2.590502667
Unigene11446_All	16.2369558	12.27102686
Unigene1742_All	1.693001924	2.612136317
Unigene13234_All	0.74585699	1.430570307
CL11294.Contig2_All	0.733542063	1.408571431
CL7680.Contig2_All	2.399529958	3.523777992
CL3072.Contig1_All	111.1134655	143.7180238
CL2034.Contig4_All	2.395251597	3.512653791
Unigene14748_All	1.064534408	0.476375766
Unigene862_All	0.48311964	1.076361457
CL5388.Contig1_All	6.412876108	4.648505148
CL9106.Contig1_All	8.238142975	6.064283018
Unigene19758_All	0.861879188	0.297458016
CL2710.Contig1_All	2.132509519	3.18058321
CL228.Contig9_All	2.115774077	3.165103311
CL2871.Contig3_All	4.296207105	5.959149863
CL9162.Contig2_All	6.597369685	8.916546818
CL12805.Contig2_All	136.9363772	105.751538
CL8883.Contig1_All	1.032755717	1.788457564
CL2320.Contig3_All	0.867312911	0.304352147
CL7013.Contig3_All	1.802452396	1.043735948
CL10561.Contig3_All	1.815777705	1.051157233
Unigene14479_All	1.040131569	1.795480564
CL4996.Contig7_All	1.803752382	1.0441194
CL12837.Contig1_All	23.1477924	30.04436022
CL277.Contig12_All	3.897701269	5.452083006
CL1063.Contig1_All	3.38511171	4.781771639
CL2420.Contig5_All	10.12124149	7.54981944
CL331.Contig7_All	5.97849312	8.1385546
Unigene10218_All	8.164270545	5.999397138
CL1022.Contig1_All	1.980797944	2.991165333
CL1425.Contig21_All	3.013987043	2.005706059
Unigene6677_All	9.073123114	12.01817639
CL277.Contig18_All	0.235944666	0.784192848
CL4368.Contig10_All	6.392752376	4.64545188
Unigene3624_All	8.899130064	11.84594636
Unigene22242_All	0.24041755	0.790962201
CL12125.Contig1_All	0.62161574	1.249562136
Unigene23558_All	0.243885111	0.798263488
Unigene21448_All	0.241562396	0.790660978
Unigene14228_All	0.797760451	0.245157705
Unigene18435_All	0.800693393	0.24605902
CL1980.Contig1_All	15.97479122	20.86768861
CL364.Contig2_All	15.91421359	20.79727792
Unigene22885_All	1.522215647	0.828042813
CL3933.Contig5_All	1.518514037	0.824893359
CL4706.Contig2_All	0.634018291	1.268698065
Unigene12607_All	1.2548316	0.625640539
Unigene10658_All	0.626839402	1.256473503
Unigene12476_All	0.631807311	1.262793463
CL838.Contig9_All	1.263788281	0.634041052
CL2310.Contig10_All	0.631198408	1.260219588
CL526.Contig4_All	0.367932486	0.934321645
Unigene10793_All	0.743398143	1.421217187
CL1051.Contig14_All	0.748330981	1.426294583
CL1728.Contig1_All	4.288777558	5.937704372
CL3896.Contig4_All	2.696953368	3.921654124
CL6738.Contig1_All	1.194815032	1.993601408
CL10379.Contig3_All	1.206896409	2.011733582
CL359.Contig18_All	1.246509732	2.052799247
CL2385.Contig2_All	1.262046129	2.072285452
Unigene23909_All	0.17187532	0.700843335
CL2034.Contig5_All	6.601675776	8.901930164
Unigene21253_All	0.17845428	0.713364772
CL882.Contig2_All	21.94760031	28.62855682
CL12560.Contig1_All	0.179251248	0.712503108
CL1350.Contig1_All	0.178620082	0.706986481
CL1393.Contig1_All	3.133324033	4.466744914
Unigene18237_All	0.946959358	0.376000301
CL3333.Contig1_All	1.91181551	1.132495835
CL31.Contig23_All	1.121983885	1.899248156
CL8614.Contig2_All	1.133503226	1.915239538
CL9790.Contig5_All	1.134721146	1.916970448
Unigene17338_All	1.909583236	1.129570425
Unigene17571_All	0.871126811	0.313103074
CL6697.Contig3_All	15.40806872	20.2061697
Unigene5336_All	1.753030136	1.003362805
Unigene5331_All	1.749244936	0.997500485
Unigene3171_All	15.55676201	20.3517044
CL12404.Contig2_All	15.9120281	12.06993093
Unigene18024_All	0.888028132	0.323032695
CL7397.Contig2_All	8.950595118	11.8643353
CL10614.Contig5_All	3.618165413	5.065661797
CL438.Contig1_All	28.36180379	21.74437386
CL6181.Contig1_All	2.827122576	4.071642612
CL11960.Contig1_All	19.96274461	15.18586709
CL3479.Contig4_All	4.020422599	2.777446733
Unigene10731_All	0.325779754	0.88932046
CL10056.Contig2_All	4.010323879	2.774710379
CL2225.Contig3_All	6.023830685	8.161048443
CL5113.Contig5_All	8.089860667	5.949160315
CL2384.Contig2_All	3.405055343	2.303847212
CL9928.Contig1_All	20.08106213	15.31243921
Unigene9752_All	2.206807485	3.267734983
CL1281.Contig3_All	1.865673288	2.848126153
Unigene1779_All	0.762044042	1.443218328
CL10967.Contig2_All	1.442756439	0.763552786
Unigene4943_All	1.583827202	2.47215861
CL8017.Contig2_All	28.25767357	21.72011089
CL10831.Contig2_All	8.852861773	11.74454738
CL1685.Contig37_All	0.120781198	0.637410034
Unigene22268_All	0.12253165	0.64664786
Unigene19891_All	0.648140687	0.125333434
CL751.Contig43_All	0.651581058	0.126735836
CL5316.Contig2_All	84.86766518	109.3583774
Unigene19484_All	0.959424621	0.389762454
Unigene20520_All	8.774665204	6.499295715
CL4428.Contig4_All	6.489821549	8.765045449
Unigene20563_All	0.893037136	0.331892642
Unigene18713_All	0.897968451	0.332975391
CL9477.Contig2_All	2.304492027	1.445410433
CL1871.Contig3_All	1.458305461	2.316804415
CL7203.Contig3_All	5.963424273	4.320099122
CL849.Contig11_All	4.315119548	5.959239647
Unigene21082_All	0.333008432	0.888730905
CL91.Contig3_All	11.84923308	15.6363532
Unigene22272_All	0.890779238	0.332975391
Unigene12184_All	0.334501744	0.896546824
Unigene7209_All	0.336008508	0.900585323
CL9920.Contig2_All	1.922268085	2.90824586
CL11071.Contig3_All	1.917933133	2.905801121
CL9572.Contig5_All	6.316235191	4.58208141
CL11907.Contig1_All	4.657698737	6.38491501
Unigene302_All	3.150917193	2.109114339
CL5097.Contig1_All	3.16938655	2.125750095
Unigene15295_All	0.65371267	1.288208387
Unigene5940_All	0.647868289	1.273545658
Unigene8688_All	0.653210458	1.285814315
Unigene18662_All	1.287294271	0.653201661
Unigene4781_All	0.645165237	1.276585063
Unigene19768_All	0.64907264	0.127725293
CL7287.Contig1_All	6.048030556	8.180111781
CL2310.Contig14_All	1.307281101	2.130127619
CL6200.Contig2_All	0.395875276	0.967769235
CL1847.Contig3_All	3.869460283	2.657209799
Unigene11904_All	0.833182956	1.522558606
CL6530.Contig3_All	11.77443354	15.54906712
CL10788.Contig3_All	8.740852783	6.466768604
CL10618.Contig1_All	1.532306332	0.839572991
CL156.Contig3_All	6.474402916	8.743904038
CL10945.Contig1_All	19.93462104	15.24415689
Unigene765_All	78.88919289	101.9315718
Unigene4262_All	0.778528142	1.45922626
Unigene22893_All	1.83409065	1.072573752
Unigene14359_All	1.840858796	1.076167574
CL9398.Contig1_All	1.457232465	0.774260069
Unigene20793_All	0.653625508	0.138281102
CL12089.Contig2_All	0.656337647	0.138854883
CL5757.Contig2_All	3.553208414	4.995694735
CL4614.Contig1_All	0.668882936	0.144241495
Unigene19832_All	0.663668953	0.141796724
CL2279.Contig8_All	3.538212756	4.977268233
CL1593.Contig16_All	1.59958738	0.900543589
CL11753.Contig1_All	0.891380712	1.587978208
CL10653.Contig1_All	15.59875605	11.84655322
CL1046.Contig4_All	3.090414415	4.410916609
CL2287.Contig8_All	1.991846989	2.994969072
Unigene12743_All	2.964204549	1.963222904
CL4830.Contig1_All	27.56844108	21.1988052
Unigene14967_All	8.605611109	11.45241639
CL3079.Contig10_All	4.242923665	5.874884508
Unigene2890_All	1.412996218	2.264999192
CL4578.Contig3_All	1.402002578	2.2486248
CL128.Contig34_All	2.26725255	1.417989565
CL8538.Contig5_All	2.636955794	1.712112998
CL5036.Contig1_All	27.24372775	20.91759841
Unigene10641_All	2.210962626	1.37092432
CL3178.Contig1_All	15.41449147	11.68785418
Unigene22265_All	0.553614642	0.046672283
Unigene17092_All	2.0924501	1.28214662
Unigene14193_All	1.27876798	2.088534006
CL7550.Contig1_All	6.515186563	8.765151112
CL7612.Contig2_All	6.501642516	8.753219033
CL3817.Contig5_All	2.738453716	3.964204434
CL5293.Contig3_All	2.753495199	3.979660819
CL2886.Contig2_All	15.32276242	11.60722162
CL1541.Contig3_All	2.441549704	1.560122089
CL12652.Contig1_All	1.554026194	2.431868362
CL1726.Contig11_All	1.216995955	2.020562173
Unigene21776_All	93.03150354	72.1322507
CL11023.Contig1_All	20.48052519	26.72968732
CL6961.Contig2_All	2.926035726	4.185326326
CL5521.Contig3_All	11.28630336	8.46958074
Unigene22333_All	0.658541503	1.292964739
CL6692.Contig1_All	3.884187719	5.408470102
Unigene13354_All	69.48289558	89.66870799
CL12586.Contig4_All	26.99066004	20.8085388
CL9416.Contig2_All	68.85055597	88.94775388
CL5171.Contig4_All	6.496857631	8.732245288
CL148.Contig3_All	6.517779386	8.762607152
CL5630.Contig2_All	4.905809007	6.705445522
Unigene5286_All	6.685282813	4.882513705
Unigene7545_All	6.770711095	4.96742033
Unigene23712_All	11.48159012	15.16678813
Unigene1126_All	4.554805269	6.262875739
CL5042.Contig3_All	4.526988003	6.236566638
Unigene15638_All	0.396235924	0.962397221
CL9435.Contig4_All	19.02665867	14.48739629
CL12569.Contig2_All	67.58987723	87.42100139
CL389.Contig2_All	0.406900735	0.978844718
Unigene819_All	87.6470302	67.88366288
CL6165.Contig3_All	3.181880727	2.13617621
CL9214.Contig1_All	2.156761546	3.20217259
Unigene15351_All	2.165457308	3.217787617
CL709.Contig4_All	0.410340372	0.984355566
CL8032.Contig4_All	3.097014373	4.405361668
CL9732.Contig4_All	4.406187449	3.091347141
CL2709.Contig8_All	3.057145557	4.365764365
Unigene6331_All	2.066983393	3.096895484
CL10385.Contig1_All	26.08618605	20.03436633
Unigene14462_All	1.153543441	1.939757472
CL9886.Contig1_All	1.162474247	1.954320372
Unigene15050_All	82.28097652	63.70012732
Unigene10947_All	1.549741569	0.858068419
CL4670.Contig9_All	1.860966023	2.831222917
Unigene1876_All	4.918301646	6.71260922
Unigene5648_All	0.515216687	1.103600285
CL565.Contig10_All	1.29512768	0.667421266
Unigene8714_All	0.671778533	1.30564221
CL5790.Contig1_All	3.457997943	2.358254417
Unigene12960_All	2.377491307	3.474141505
Unigene12902_All	2.899061261	1.915493112
Unigene10011_All	79.99625785	61.69890074
Unigene23063_All	0.42257371	0.996191588
Unigene15860_All	0.419893905	0.989417537
Unigene11968_All	0.985068383	0.418244931
CL5197.Contig4_All	6.441961705	8.66568564
CL1115.Contig10_All	2.350177822	1.485311399
Unigene22307_All	3.779340893	5.285420339
Unigene17021_All	7.958708429	5.8792715
CL3529.Contig1_All	1.237230825	2.036931087
CL12342.Contig3_All	8.441164461	11.20681936
Unigene9403_All	3.952639092	2.734977434
CL4945.Contig3_All	4.976917625	3.552199868
CL4437.Contig2_All	3.525913047	4.946026687
Unigene12980_All	3.530579928	4.95503465
Unigene17353_All	0.518124441	1.105944979
CL3646.Contig1_All	18.9053059	14.46310184
Unigene19287_All	0.820712628	0.268787364
CL9433.Contig1_All	4.120733415	2.866015581
Unigene19939_All	0.673692378	0.154212105
Unigene20340_All	0.673937697	0.154212105
Unigene12597_All	0.675183898	0.152851637
Unigene19686_All	0.670602046	0.15350471
CL5680.Contig2_All	18.71547207	14.30918409
CL3375.Contig2_All	19.56521699	25.4748089
Unigene10702_All	1.380233575	0.71453438
Unigene19627_All	0.829526477	0.277709766
Unigene12299_All	0.822699098	0.275424089
Unigene13545_All	1.949428281	2.937390805
Unigene2280_All	1.9533661	2.942965266
CL6071.Contig3_All	2.932686339	1.942614842
CL2280.Contig4_All	1.966391995	2.954138524
CL656.Contig42_All	1.569883245	2.450988932
CL1628.Contig5_All	4.824963108	6.608248553
CL1872.Contig27_All	0.826280849	0.277722245
CL2308.Contig2_All	0.689456428	0.167078928
Unigene17758_All	0.528784776	1.118774504
CL3423.Contig13_All	1.709888808	2.619755199
CL1711.Contig3_All	14.81272078	11.2195319
Unigene1908_All	1.69298124	2.60103182
Unigene13195_All	2.622978177	1.710758478
CL10107.Contig2_All	8.573375371	6.374377444
Unigene4637_All	4.501241622	6.188739557
Unigene10724_All	0.091898738	0.604684871
CL3025.Contig14_All	1.177289655	1.967016417
CL1131.Contig6_All	1.17350353	1.959838752
Unigene21149_All	0.425142579	0.999649709
CL8015.Contig3_All	5.711942993	4.110308627
CL790.Contig1_All	2.296752204	1.446384798
Unigene21670_All	1.11982098	1.89073824
Unigene9994_All	11.09020815	8.35058884
CL2435.Contig1_All	19.63710956	25.48068859
CL3578.Contig2_All	3.802331926	5.300688863
CL4649.Contig5_All	1.564057707	0.874416581
Unigene12907_All	1.628463331	2.528009137
CL6407.Contig1_All	2.550005329	1.645513263
CL10985.Contig1_All	3.350763376	2.267143016
CL12936.Contig2_All	3.358838199	2.27488521
Unigene15868_All	0.782139177	1.45994724
CL12866.Contig4_All	1.457409323	0.779652149
CL974.Contig3_All	2.638162868	3.827664506
Unigene2537_All	71.19781255	55.05066103
CL1817.Contig6_All	0.982773824	1.719649892
Unigene2434_All	1.729503647	0.98758991
CL6172.Contig1_All	14.65770135	11.09621996
CL7107.Contig4_All	14.84928834	11.29231621
CL5384.Contig1_All	8.217046424	10.94568582
Unigene22120_All	0.435434362	1.007190115
Unigene21137_All	0.431001016	0.999517619
Unigene3854_All	3.184931943	2.143741339
CL7131.Contig6_All	2.150740643	3.187166348
Unigene608_All	69.92909595	54.06156456
CL2993.Contig1_All	1.217548152	0.596421023
CL6184.Contig2_All	1.037347433	1.782531606
CL8857.Contig1_All	0.590256289	1.20822011
CL5865.Contig4_All	1.795720122	1.043149802
CL3314.Contig4_All	1.040129466	1.786352763
CL3602.Contig3_All	8.259677208	10.97958057
CL5823.Contig2_All	14.70674909	11.16045651
Unigene2030_All	0.802110594	1.485448697
CL7081.Contig1_All	0.793316988	1.469205722
CL5186.Contig8_All	6.164262776	4.486704636
CL5851.Contig6_All	2.377698213	1.512621308
CL12458.Contig1_All	1.53690965	2.404777369
CL5104.Contig3_All	4.569685731	3.223211394
Unigene4556_All	3.279085237	4.630391147
Unigene13682_All	0.606781697	1.229343825
CL7369.Contig4_All	0.611550774	1.236495172
CL4521.Contig3_All	0.606210444	1.230231288
CL3911.Contig4_All	1.401440362	2.246364929
CL10130.Contig1_All	1.39707072	2.233959343
CL11039.Contig5_All	1.0076678	0.437925876
CL5305.Contig2_All	2.063304939	3.079443708
CL2759.Contig31_All	2.0526667	3.071076178
Unigene553_All	7.096161348	9.497388286
CL8032.Contig2_All	2.368059963	3.456027441
Unigene3416_All	2.836065278	4.071873119
CL6959.Contig2_All	4.063076612	2.826054038
Unigene6011_All	1.337621647	2.164841434
Unigene2126_All	0.800026379	1.47601729
CL541.Contig8_All	2.197615767	1.365736697
CL297.Contig1_All	0.740163425	1.408238601
Unigene13711_All	1.414663109	0.740481266
Unigene2164_All	2.063819502	1.265182978
CL3506.Contig2_All	1.41009326	0.741605371
Unigene12899_All	0.742729457	1.414585749
CL5774.Contig1_All	14.51039982	10.99043141
CL11904.Contig3_All	3.447486131	4.845937211
CL2396.Contig1_All	1.802687163	2.75856618
CL2250.Contig16_All	10.81840499	8.128354905
CL10705.Contig2_All	4.798600959	6.555639556
CL9922.Contig4_All	4.801540976	6.557427053
CL2963.Contig3_All	10.89720844	14.40480246
CL2948.Contig1_All	10.93454096	14.44146941
Unigene9426_All	6.30174797	8.46801573
CL6560.Contig33_All	10.8734434	14.37094365
CL6250.Contig4_All	0.450034194	1.016592924
Unigene14600_All	10.77389775	8.095689923
CL3419.Contig1_All	2.841024584	1.875250988
CL5252.Contig2_All	1.888203935	2.858604074
CL5951.Contig1_All	2.883768138	1.908969628
Unigene23660_All	2.85058789	1.877138171
Unigene2450_All	1.871179335	2.842075297
Unigene2116_All	0.454444107	1.022295593
Unigene17966_All	1.023278454	0.453931359
Unigene8867_All	520.0756292	666.6115724
CL6859.Contig1_All	5.679292527	7.709722829
CL5645.Contig3_All	1.226056874	0.609179395
Unigene10130_All	0.618881169	1.243423482
CL122.Contig2_All	7.015748949	9.400575205
CL2532.Contig4_All	8.021731971	10.69534375
CL6274.Contig2_All	23.91984641	18.36694082
CL6977.Contig2_All	6.548240121	4.794597481
CL1167.Contig3_All	0.631089715	0.117007087
CL9471.Contig1_All	13.4530782	17.6652978
Unigene11907_All	14.48601153	11.00119112
CL2495.Contig2_All	0.753408838	1.424426011
Unigene12918_All	1.245692371	0.62194767
Unigene16527_All	0.618934616	1.235311655
Unigene10023_All	2.937234188	1.95577763
CL1288.Contig3_All	5.194496912	3.71427048
CL11419.Contig2_All	3.781535895	5.256667275
Unigene20171_All	3.776880923	5.253390981
CL237.Contig15_All	1.201219101	1.995268493
Unigene2506_All	1.194409534	1.982054872
CL466.Contig1_All	3.3133113	2.244396504
CL5341.Contig3_All	17.77436213	13.57952546
CL480.Contig2_All	2.701193128	3.899159127
CL2949.Contig2_All	3.89160059	2.689444942
CL4997.Contig1_All	2.705482032	3.909107702
Unigene10694_All	0.755579808	0.216350193
Unigene15895_All	0.222322122	0.76463609
Unigene8729_All	0.763371196	0.222352337
Unigene23465_All	0.752350834	0.215425619
CL2237.Contig1_All	0.764107389	0.223808827
Unigene7394_All	0.759183177	0.223136096
Unigene19183_All	0.758216711	0.222352337
CL1571.Contig21_All	1.044291182	0.466080313
Unigene1270_All	1.047340093	0.467854778
CL12720.Contig1_All	23.51630759	18.02752083
CL6413.Contig2_All	8.010531622	10.66007631
CL2469.Contig6_All	13.39174261	17.56547189
Unigene10096_All	4.799257657	3.410346678
CL562.Contig6_All	4.853586237	3.466606887
CL353.Contig1_All	3.414484032	4.800299871
Unigene10870_All	1.139484415	0.553029104
Unigene18978_All	1.140309097	0.553124409
CL8889.Contig2_All	6.247134976	8.401744849
CL10019.Contig1_All	10.75418902	14.19284971
Unigene18906_All	0.763475659	1.437458772
Unigene8072_All	2.813569184	4.040648319
Unigene21957_All	0.820762583	1.495994573
CL2046.Contig12_All	2.798429719	4.023890077
CL1159.Contig10_All	1.755243109	1.011384053
CL11216.Contig1_All	1.72726405	0.992040266
CL5252.Contig1_All	1.565883184	2.433967832
CL12819.Contig2_All	9.312026336	6.955996259
Unigene9480_All	2.440064882	1.565266863
CL7886.Contig11_All	1.559636597	2.432130836
Unigene14232_All	1.933733326	1.14897946
Unigene7025_All	1.143201362	1.928129234
CL4498.Contig3_All	13.18493824	17.3226887
Unigene13056_All	3.372776867	2.296008211
Unigene20085_All	2.578194691	1.681376304
CL1621.Contig2_All	5.608217332	7.617082107
Unigene6928_All	58.91716786	45.68176046
CL10983.Contig2_All	8.066737466	10.69582952
CL1241.Contig4_All	6.930686942	9.278995219
CL5554.Contig5_All	1.257428248	0.633661458
Unigene19327_All	0.732286026	0.202812283
CL12393.Contig2_All	0.204928266	0.735473116
CL6052.Contig2_All	4.529820947	3.204487744
CL6212.Contig3_All	3.251398062	4.583569325
CL1311.Contig4_All	3.229190423	4.555612694
CL808.Contig9_All	4.568775915	3.237535689
CL2453.Contig4_All	10.66759525	8.050684283
CL3552.Contig6_All	10.56829154	13.96213824
Unigene21770_All	3.698333787	5.171330807
CL2103.Contig24_All	0.355634364	0.911931179
Unigene14049_All	0.357559542	0.917399644
CL263.Contig1_All	1.614701564	2.503097222
CL3665.Contig14_All	2.506168091	1.620320625
CL5971.Contig3_All	0.642997451	1.267322916
Unigene11900_All	2.517873943	1.628224628
Unigene6082_All	212.6400162	165.3564226
CL2085.Contig7_All	7.577363272	5.578354723
Unigene2595_All	4.712914977	6.443567807
Unigene17511_All	0.742932062	0.209168444
Unigene13114_All	9.235824902	6.894519086
CL6902.Contig3_All	9.317237422	6.972859809
CL6712.Contig1_All	9.301510956	6.963165182
Unigene11418_All	1.413900125	2.252270749
CL1110.Contig4_All	1.426372782	2.263742988
CL946.Contig1_All	1.419335235	2.259201127
CL11184.Contig2_All	10.51117256	13.89542773
Unigene7866_All	202.0893202	157.4929903
